id,title,link,brand,google_product_category,price,availability,image_link,image_alt_text,gender,description,condition
grey-aztec-cotton-voile-block-printed-stole,Grey Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/grey-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/grey-mini-pyramid-1.jpg?v=1597062063,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGrey This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
green-aztec-cotton-voile-block-printed-stole,Green Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/green-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/green-mini-pyramid-1.jpg?v=1597061279,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGreen This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
dark-blue-aztec-cotton-voile-block-printed-stole,Dark Blue Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/dark-blue-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/dark-blue-mini-pyramid-1.jpg?v=1597061024,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorDark Blue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
blue-aztec-cotton-voile-block-printed-stole,Blue Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/blue-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/aqua-mini-pyramid-1.jpg?v=1597060767,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
black-aztec-cotton-voile-block-printed-stole,Black Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/black-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/black-mini-pyramid-1.jpg?v=1595442088,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
yellow-tie-dye-spectacle-case,Yellow Tie Dye Spectacle Case,https://itminan.in/products/yellow-tie-dye-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_38054f16-4508-4024-b924-24971d40cc9f.jpg?v=1581863183,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftTie DyeColorYellow This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
yellow-flower-bagru-block-printed-spectacle-case,Yellow Flower Bagru Block Printed Spectacle Case,https://itminan.in/products/yellow-flower-bagru-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_bceeb204-7c2d-4b18-9ba6-17d7b1990bf1.jpg?v=1581863173,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftBagru Hand Block PrintingColorYellow This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
big-flower-line-kalamkari-block-printed-spectacle-case,Big Flower Line Kalamkari Block Printed Spectacle Case,https://itminan.in/products/big-flower-line-kalamkari-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_a902406b-57c0-4ae5-a874-d79eebec76df.jpg?v=1581863164,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftBagru Hand Block PrintingColorMulticolor This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
lotus-pink-bagru-block-printed-spectacle-case,Lotus Pink Bagru Block Printed Spectacle Case,https://itminan.in/products/lotus-pink-bagru-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_1aa90483-6530-4ef2-b1ab-dc60a2fde722.jpg?v=1581863155,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftBagru Hand Block PrintingColorPink This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
flower-stripe-kalamkari-block-printed-spectacle-case,Flower Stripe Kalamkari Block Printed Spectacle Case,https://itminan.in/products/flower-stripe-kalamkari-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_0a829145-cf12-4ebb-b9bd-be72995ed714.jpg?v=1581863144,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftBagru Hand Block PrintingColorMulticolour This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
leaves-pattern-indigo-dabu-block-printed-spectacle-case,Leaves Pattern Indigo Dabu Block Printed Spectacle Case,https://itminan.in/products/leaves-pattern-indigo-dabu-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_f3c6d849-0a03-4431-a655-fb5981cbd4fc.jpg?v=1581863135,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftDabu Hand Block PrintingColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
leaves-indigo-dabu-block-printed-spectacle-case,Leaves Indigo Dabu Block Printed Spectacle Case,https://itminan.in/products/leaves-indigo-dabu-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_24f91ce3-b963-45e4-8f0d-edc0c4b341f2.jpg?v=1581863126,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftDabu Hand Block PrintingColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
zigzag-kashish-dabu-block-printed-spectacle-case,Zigzag Kashish Dabu Block Printed Spectacle Case,https://itminan.in/products/zigzag-kashish-dabu-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_9272069c-b8c9-40bc-b809-ed9d7cfdaa13.jpg?v=1581863117,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftDabu Hand Block PrintingColorGrey This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
lotus-black-bagru-block-printed-spectacle-case,Lotus Black Bagru Block Printed Spectacle Case,https://itminan.in/products/lotus-black-bagru-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1_b1e1c0dc-4941-4504-8efb-a8fec2a0afb0.jpg?v=1581863109,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftBagru Hand Block PrintingColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
flower-black-bagru-block-printed-spectacle-case,Flower Black Bagru Block Printed Spectacle Case,https://itminan.in/products/flower-black-bagru-block-printed-spectacle-case,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,120,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/spectacle-case-black-flower-1.jpg?v=1581863100,spectacle case black flower 1,unisex,"FabricCottonDimensions ( W x L )9 X 20 cmCraftBagru Hand Block PrintingColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.*Shades/Sunglasses not included.",new
15-bloom-flower-cotton-rug-kashish-dabu-messenger-bag,"15"" Bloom Flower Cotton Rug Kashish Dabu Messenger Bag",https://itminan.in/products/15-bloom-flower-cotton-rug-kashish-dabu-messenger-bag,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,3200,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/big-flower-dhurrie-indigo-dabu-laptop-bag-1_79cd745a-2bb4-4050-9d63-88ef320e3253.jpg?v=1581860511,big flower dhurrie indigo dabu laptop bag 1,unisex,"FabricCotton RugsDimensions ( W X L X H)3.4 X 15.6 X 12.3 inchCraftDabu Hand Block PrintingColorGreyThis product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
15-big-round-cotton-rug-indigo-dabu-messenger-bag,"15"" Big Round Cotton Rug Indigo Dabu Messenger Bag",https://itminan.in/products/15-big-round-cotton-rug-indigo-dabu-messenger-bag,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,3200,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/big-flower-dhurrie-indigo-dabu-laptop-bag-1_a1cd8903-4c00-40fe-8304-21d480f9410a.jpg?v=1581860503,big flower dhurrie indigo dabu laptop bag 1,unisex,"FabricCotton RugsDimensions ( W X L X H)3.4 X 15.6 X 12.3 inchCraftDabu Hand Block PrintingColorIndigoThis product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
15-big-flower-cotton-rug-indigo-dabu-messenger-bag,"15"" Big Flower Cotton Rug Indigo Dabu Messenger Bag",https://itminan.in/products/15-big-flower-cotton-rug-indigo-dabu-messenger-bag,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,3200,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/big-flower-dhurrie-indigo-dabu-laptop-bag-1.jpg?v=1581860492,big flower dhurrie indigo dabu laptop bag 1,unisex,"FabricCotton RugsDimensions ( W X L X H)3.4 X 15.6 X 12.3 inchCraftDabu Hand Block PrintingColorIndigoThis product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
diagonal-stripes-dabu-indigo-linen-dupatta,Diagonal Stripes Dabu Indigo Linen Dupatta,https://itminan.in/products/diagonal-stripes-dabu-indigo-linen-dupatta,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,1800,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo-linen-dupatta---2_a59eadd9-d76d-43cc-b2c6-6ea1d79b097c.jpg?v=1581765273,indigo linen dupatta   2,unisex,"FabricPure LinenDimensions ( W x L )76 X 250 cmCraftDabu Hand Block PrintingDyesIndigoColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
small-stroke-patch-dabu-indigo-linen-dupatta,Small Stroke Patch Dabu Indigo Linen Dupatta,https://itminan.in/products/small-stroke-patch-dabu-indigo-linen-dupatta,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,1800,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo-linen-dupatta---2_e02b47b8-1470-46fe-880b-05e5133195a2.jpg?v=1581765252,indigo linen dupatta   2,unisex,"FabricPure LinenDimensions ( W x L )76 X 250 cmCraftDabu Hand Block PrintingDyesIndigoColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
small-leaves-dabu-indigo-linen-dupatta,Small Leaves Dabu Indigo Linen Dupatta,https://itminan.in/products/small-leaves-dabu-indigo-linen-dupatta,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,1800,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo-linen-dupatta---2_043836ac-4c17-4023-bd91-64a8729764fd.jpg?v=1581765229,indigo linen dupatta   2,unisex,"FabricPure LinenDimensions ( W x L )76 X 250 cmCraftDabu Hand Block PrintingDyesIndigoColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
concentric-polka-dots-dabu-indigo-linen-dupatta,Concentric Polka Dots Dabu Indigo Linen Dupatta,https://itminan.in/products/concentric-polka-dots-dabu-indigo-linen-dupatta,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,1800,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo-linen-dupatta---2.jpg?v=1581765187,indigo linen dupatta   2,unisex,"FabricPure LinenDimensions ( W x L )76 X 250 cmCraftDabu Hand Block PrintingDyesIndigoColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
sunrise-orange-hand-dyed-linen-stole,Sunrise Orange Hand Dyed Linen Stole,https://itminan.in/products/sunrise-orange-hand-dyed-linen-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,875,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/blue-linen-stole-1_13d70a8b-fcd8-4ed2-b74b-97a62407d58f.jpg?v=1581681765,blue linen stole 1,unisex,"FabricPure LinenDimensions38 x 71 inchCraftHand DyeingDyesSynthetic DyeColorOrangeThis product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
pistachio-green-hand-dyed-linen-stole,Pistachio Green Hand Dyed Linen Stole,https://itminan.in/products/pistachio-green-hand-dyed-linen-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,875,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/blue-linen-stole-1_862afba2-0288-4e7f-9bdb-0fbaf12dc85e.jpg?v=1581681733,blue linen stole 1,unisex,"FabricPure LinenDimensions38 x 71 inchCraftHand DyeingDyesSynthetic DyeColorPistachio GreenThis product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
blue-hand-dyed-linen-stole,Blue Hand Dyed Linen Stole,https://itminan.in/products/blue-hand-dyed-linen-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,875,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/blue-linen-stole-1.jpg?v=1581681720,blue linen stole 1,unisex,"FabricPure LinenDimensions38 x 71 inchCraftHand DyeingDyesSynthetic DyeColorBlueThis product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
small-triangles-indigo-cotton-voile-block-printed-stole,Small Triangles Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/small-triangles-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo---trikona-1_4c01d25b-bc76-4f9e-9ce6-459463cf0c4f.jpg?v=1595441754,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
small-strokes-cotton-voile-block-printed-stole,Small Strokes Cotton Voile Block Printed Stole,https://itminan.in/products/small-strokes-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo---equal-two-1.jpg?v=1595441777,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
brush-lines-indigo-cotton-voile-block-printed-stole,Brush Lines Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/brush-lines-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo--amoeba-1.jpg?v=1595441549,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
zebra-stripes-indigo-cotton-voile-block-printed-stole,Zebra Stripes Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/zebra-stripes-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo--wave-stripe-1.jpg?v=1595441758,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
abstract-splash-indigo-cotton-voile-block-printed-stole,Abstract Splash Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/abstract-splash-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo---splatter-1.jpg?v=1595441451,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
mini-polka-indigo-cotton-voile-block-printed-stole,Mini Polka Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/mini-polka-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo---polka-1.jpg?v=1595441810,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
horizontal-stripes-indigo-cotton-voile-block-printed-stole,Horizontal Stripes Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/horizontal-stripes-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo---trikona-1.jpg?v=1595441820,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
half-patch-indigo-cotton-voile-block-printed-stole,Half Patch Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/half-patch-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo---cracked-1.jpg?v=1595441638,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
small-flower-indigo-cotton-voile-block-printed-stole,Small Flower Indigo Cotton Voile Block Printed Stole,https://itminan.in/products/small-flower-indigo-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo--bloomed-flower1.jpg?v=1595441792,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
indigo-diagonal-stripes-cotton-voile-block-printed-stole,Indigo Diagonal Stripes Cotton Voile Block Printed Stole,https://itminan.in/products/indigo-diagonal-stripes-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/indigo--lehariya-1.jpg?v=1595441824,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftDabu Hand Block PrintingDyesNatural DyeColorIndigo This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
red-zigzag-cotton-voile-block-printed-stole,Red Zigzag Panel Cotton Voile Block Printed Stole,https://itminan.in/products/red-zigzag-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/Bagru-Hand-block-printed-stole-1_4c0baa6d-af44-4403-b119-fb7161b733f7.jpg?v=1581676231,Bagru Hand block printed stole 1,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftBagru Hand Block PrintingDyesNatural DyeColorRed This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
earthy-lines-cotton-voile-block-printed-stole,Earthy Lines Cotton Voile Block Printed Stole,https://itminan.in/products/earthy-lines-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/Bagru-Hand-block-printed-stole-1.jpg?v=1581676216,Bagru Hand block printed stole 1,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftBagru Hand Block PrintingDyesNatural DyeColorMulticolor This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
